PLAYER NAME,0-19,20-29,30-39,40-49,50+,AVG_0-19,AVG_20-29,AVG_30-39,AVG_40-49,AVG_50+,AVG_BLK KICK,AVG_DEF TD,AVG_FAN PTS,AVG_FUMR,AVG_INT,AVG_PASS_ATT,AVG_PASS_COMP,AVG_PASS_INT,AVG_PASS_PCT,AVG_PASS_TDS,AVG_PASS_YDS,AVG_PTS VS.,AVG_REC,AVG_REC_TDS,AVG_REC_YDS,AVG_RET TD,AVG_RK,AVG_RUSH_ATT,AVG_RUSH_TDS,AVG_RUSH_YDS,AVG_SACK,AVG_SAFE,AVG_TGT,AVG_XPA,AVG_XPM,AVG_YDS,BEST_RK,BLK KICK,BOOM,BUST,DEF TD,DEPTH,FAN PTS,FULL_SOS,FUMR,INT,PASS_ATT,PASS_COMP,PASS_INT,PASS_PCT,PASS_TDS,PASS_YDS,PLAYOFF_SOS,POS,POS_AVG.,POS_BEST,POS_RK,POS_STD.DEV,POS_TIERS,POS_WORST,PPR_AVG_FAN PTS,PPR_AVG_RK,PPR_BEST_RK,PPR_FAN PTS,PPR_POS_AVG.,PPR_POS_BEST,PPR_POS_RK,PPR_POS_STD.DEV,PPR_POS_TIERS,PPR_POS_WORST,PPR_RK,PPR_STD.DEV_RK,PPR_TIERS,PPR_WORST_RK,PTS VS.,REC,REC_TDS,REC_YDS,RET TD,RK,RUSH_ATT,RUSH_TDS,RUSH_YDS,SACK,SAFE,SEASON_SOS,STARTER,STD.DEV_RK,TEAM,TGT,TIERS,WORST_RK,XPA,XPM,YDS
JOSEPH PARKER,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,,0.0,0.0,33.0,,,,,,,,,33.0,,147.8,129.0,190.0,12.2,12.0,163.0,0.0,,,0.0,151.0,130.0,198.0,13.6,12.0,164.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,33.0,0.0,,FA,0.0,,,,,
JOSH ALLEN,,,,,,,,,,,,,24.2,,,34.1,22.6,1.1,66%,1.7,253.3,,,,,,34.0,6.5,0.9,30.8,1.4,,,,,253.3,QB1,,25.0,6.0,,1.0,410.6,16.0,,,579.0,385.0,18.0,66%,29.0,4306.0,19.0,QB,1.4,1.0,1.0,0.7,1.0,4.0,,34.0,QB1,,,,,,,,17.0,21.0,3.0,18.0,,,,,,18.0,111.0,15.0,524.0,24.0,,12.0,75.0,19.9,BUF,,3.0,17.0,,,4306.0
JOSH CROCKETT,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,,0.0,0.0,33.0,,,,,,,,,33.0,,178.8,96.0,225.0,51.5,12.0,250.0,0.0,,,0.0,178.8,93.0,203.0,52.2,12.0,250.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,33.0,0.0,,FA,0.0,,,,,
JOSH DOWNS,,,,,,,,,,,,,5.2,,,,,,,0.0,0.0,,4.0,0.1,45.4,,240.0,0.0,0.0,0.0,,,5.8,,,,WR62,,6.0,56.0,,2.0,89.1,22.0,,,,,,,0.0,0.0,26.0,WR,61.7,53.0,61.0,5.5,7.0,86.0,9.2,238.0,WR56,157.1,55.9,45.0,55.0,7.4,6.0,87.0,135.0,137.2,9.0,106.0,,68.0,2.0,771.0,,152.0,0.0,0.0,0.0,,,19.0,13.0,160.1,IND,98.0,10.0,134.0,,,
JOSH JACOBS,,,,,,,,,,,,,11.1,,,,,,,0.0,0.0,,2.8,0.0,22.8,,67.0,17.9,0.5,61.9,,,4.2,,,,RB11,,15.0,8.0,,1.0,144.1,29.0,,,,,,,0.0,0.0,15.0,RB,11.5,6.0,11.0,2.8,3.0,21.0,13.9,69.0,RB13,181.1,12.7,7.0,13.0,2.9,3.0,21.0,43.0,43.6,5.0,17.0,,37.0,0.0,296.0,,36.0,233.0,6.0,805.0,,,29.0,54.0,36.6,GB,54.0,5.0,14.0,,,
JOSH JOHNSON,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,,2.0,0.0,8.0,,,0.0,0.0,0.0,0,,,17.0,,68.8,46.0,68.0,15.2,7.0,100.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,6.0,0.0,,BAL,,,,,,0.0
JOSH OLIVER,,,,,,,,,,,,,1.8,,,,,,,0.0,0.0,,1.3,0.1,12.5,,381.0,0.0,0.0,0.0,,,1.6,,,,TE54,,0.0,88.0,,2.0,31.3,3.0,,,,,,,0.0,0.0,6.0,TE,53.3,43.0,56.0,6.9,7.0,74.0,3.1,389.0,TE54,53.3,51.1,40.0,55.0,7.5,7.0,73.0,381.0,348.6,14.0,297.0,,22.0,2.0,213.0,,395.0,0.0,0.0,0.0,,,3.0,13.0,356.3,MIN,28.0,15.0,298.0,,,
JOSH PALMER,,,,,,,,,,,,,6.2,,,,,,,0.0,0.0,,3.5,0.2,52.8,,220.0,0.1,0.0,0.5,,,5.5,,,,WR60,,0.0,40.0,,2.0,68.7,30.0,,,,,,,0.0,0.0,25.0,WR,60.0,45.0,60.0,6.7,7.0,79.0,9.7,217.0,WR59,106.7,58.3,41.0,59.0,7.8,6.0,80.0,142.0,144.8,9.0,91.0,,38.0,2.0,581.0,,150.0,1.0,0.0,6.0,,,25.0,30.0,154.5,LAC,61.0,10.0,108.0,,,
JOSH REYNOLDS,,,,,,,,,,,,,5.2,,,,,,,0.0,0.0,,2.4,0.3,35.8,,308.0,0.0,0.0,0.0,,,3.8,,,,WR94,,7.0,40.0,,2.0,88.8,19.0,,,,,,,0.0,0.0,8.0,WR,97.3,80.0,94.0,6.9,8.0,114.0,7.6,312.0,WR94,128.8,98.6,82.0,93.0,7.5,8.0,118.0,265.0,269.5,12.0,222.0,,40.0,5.0,608.0,,268.0,0.0,0.0,0.0,,,28.0,20.0,268.1,DEN,64.0,12.0,221.0,,,
JOSH WHYLE,,,,,,,,,,,,,1.4,,,,,,,,,,0.8,0.1,8.5,,,0.0,0.0,0.0,,,1.4,,,,,,0.0,89.0,,2.0,15.4,2.0,,,,,,,,,4.0,,75.8,65.0,71.0,9.3,7.0,94.0,2.2,,,24.4,73.9,63.0,72.0,9.4,8.0,91.0,,,,,,9.0,1.0,94.0,,,0.0,0.0,0.0,,,5.0,11.0,,TEN,15.0,,,,,
JOSHUA CEPHUS,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,,6.0,0.0,33.0,,,,,,,,,33.0,,217.2,193.0,212.0,13.3,12.0,232.0,0.0,,,0.0,220.4,203.0,235.0,9.0,12.0,228.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,33.0,0.0,,FA,0.0,,,,,
JOSHUA DOBBS,,,,,,,,,,,,,16.2,,,32.1,20.2,0.8,63%,,,,,,,,,5.9,0.5,32.4,2.3,,,,,189.5,,,0.0,38.0,,3.0,210.7,1.0,,,417.0,262.0,10.0,63%,,,4.0,,51.8,45.0,54.0,4.1,7.0,62.0,,,,,,,,,,,,,,,,,,,,,77.0,6.0,421.0,30.0,,3.0,38.0,,SF,,,,,,2464.0
JOSHUA KARTY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,332.0,,,,,,,0.0,0.0,,K31,,0.0,0.0,,,0.0,16.0,,,,,,,,,8.0,K,31.0,18.0,32.0,16.9,6.0,82.0,,332.0,K29,,,,,,,,457.0,282.5,15.0,233.0,,,,,,,,,,,,20.0,0.0,282.5,LAR,,,233.0,0.0,0.0,
JOSHUA KELLEY,,,,,,,,,,,,,3.2,,,,,,,0.0,0.0,,0.5,0.0,1.9,,382.0,6.3,0.1,23.8,,,0.7,,,,RB98,,0.0,81.0,,0.0,53.7,33.0,,,,,,,0.0,0.0,33.0,RB,96.2,76.0,99.0,13.2,9.0,144.0,3.6,380.0,RB99,61.7,94.0,73.0,99.0,12.6,9.0,144.0,329.0,312.6,13.0,242.0,,8.0,0.0,32.0,,328.0,107.0,2.0,405.0,,,33.0,13.0,312.4,FA,12.0,13.0,230.0,,,
JOSIAH DEGUARA,,,,,,,,,,,,,0.4,,,,,,,,,,0.5,0.0,4.3,,,0.0,0.0,0.0,,,0.5,,,,,,0.0,100.0,,3.0,6.5,19.0,,,,,,,,,25.0,,109.6,84.0,101.0,11.0,9.0,120.0,1.0,,,14.5,102.3,99.0,98.0,2.5,9.0,106.0,,,,,,8.0,0.0,65.0,,,0.0,0.0,0.0,,,10.0,0.0,,JAC,8.0,,,,,
JR RUSSELL,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,,0.0,0.0,33.0,,,,,,,,,33.0,,192.5,178.0,234.0,14.1,12.0,213.0,0.0,,,0.0,184.3,168.0,217.0,11.6,12.0,200.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,33.0,0.0,,FA,0.0,,,,,
JUJU SMITH-SCHUSTER,,,,,,,,,,,,,2.9,,,,,,,0.0,0.0,,2.6,0.1,23.6,,346.0,0.0,0.0,0.0,,,4.3,,,,WR117,,0.0,73.0,,3.0,32.0,25.0,,,,,,,0.0,0.0,31.0,WR,117.3,96.0,117.0,18.7,9.0,198.0,5.5,432.0,WR114,61.0,108.9,87.0,114.0,13.1,9.0,153.0,331.0,297.9,13.0,238.0,,29.0,1.0,260.0,,336.0,0.0,0.0,0.0,,,9.0,0.0,307.1,NE,47.0,14.0,268.0,,,
JULIAN HILL,,,,,,,,,,,,,0.2,,,,,,,,,,0.4,0.0,3.2,,,0.0,0.0,0.0,,,0.6,,,,,,0.0,100.0,,3.0,2.8,32.0,,,,,,,,,26.0,,107.3,97.0,109.0,7.0,9.0,115.0,0.6,,,8.8,105.7,98.0,107.0,4.3,10.0,112.0,,,,,,6.0,0.0,48.0,,,0.0,0.0,0.0,,,32.0,0.0,,MIA,9.0,,,,,
JULIO JONES,,,,,,,,,,,,,2.3,,,,,,,,,,1.0,0.3,6.7,,,0.0,0.0,0.0,,,1.7,,,,,,0.0,80.0,,0.0,25.4,33.0,,,,,,,,,33.0,,221.4,186.0,230.0,33.1,12.0,261.0,3.3,,,36.4,218.0,183.0,233.0,33.5,12.0,258.0,,,,,,11.0,3.0,74.0,,,0.0,0.0,0.0,,,33.0,10.0,,FA,19.0,,,,,
JULIUS CHESTNUT,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,100.0,,0.0,0.0,11.0,,,,,,,,,6.0,,142.4,126.0,138.0,12.9,11.0,161.0,0.0,,,0.0,141.5,126.0,140.0,11.2,11.0,155.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,13.0,0.0,,TEN,0.0,,,,,
JUSTICE HILL,,,,,,,,,,,,,5.1,,,,,,,0.0,0.0,,1.8,0.1,12.9,,321.0,5.3,0.2,24.2,,,2.4,,,,RB71,,0.0,53.0,,3.0,81.3,20.0,,,,,,,0.0,0.0,25.0,RB,69.8,57.0,70.0,7.6,8.0,110.0,6.8,322.0,RB71,109.3,69.5,54.0,71.0,8.3,7.0,110.0,252.0,250.0,12.0,169.0,,28.0,1.0,206.0,,248.0,84.0,3.0,387.0,,,14.0,20.0,246.6,BAL,39.0,12.0,180.0,,,
JUSTIN FIELDS,,,,,,,,,,,,,18.4,,,28.5,17.5,0.7,61%,1.2,197.1,,,,,,338.0,9.5,0.3,50.5,3.4,,,,,197.1,QB32,,17.0,33.0,,2.0,239.2,28.0,,,370.0,227.0,9.0,61%,16.0,2562.0,23.0,QB,31.2,9.0,32.0,5.1,4.0,38.0,,338.0,QB32,,,,,,,,247.0,252.7,12.0,60.0,,,,,,244.0,124.0,4.0,657.0,44.0,,29.0,50.0,253.4,PIT,,12.0,60.0,,,2562.0
JUSTIN HERBERT,,,,,,,,,,,,,18.5,,,35.1,22.8,0.5,65%,1.5,241.1,,,,,,118.0,4.0,0.2,17.5,2.2,,,,,241.1,QB16,,15.0,38.0,,1.0,240.2,29.0,,,456.0,297.0,7.0,65%,20.0,3134.0,25.0,QB,15.4,10.0,16.0,2.6,3.0,20.0,,129.0,QB16,,,,,,,,94.0,95.5,8.0,70.0,,,,,,95.0,52.0,3.0,228.0,29.0,,31.0,62.0,94.7,LAC,,8.0,70.0,,,3134.0
JUSTIN JEFFERSON,,,,,,,,,,,,,13.4,,,,,,,0.0,0.0,,6.8,0.5,107.4,,11.0,0.1,0.0,-1.2,,,10.0,,,,WR4,,33.0,22.0,,1.0,134.2,10.0,,,,,,,0.0,0.0,3.0,WR,3.9,1.0,4.0,0.8,1.0,7.0,20.2,9.0,WR4,202.2,4.0,1.0,5.0,0.8,1.0,6.0,5.0,5.3,1.0,2.0,,68.0,5.0,1074.0,,5.0,1.0,0.0,-12.0,,,24.0,56.0,5.0,MIN,100.0,1.0,2.0,,,
JUSTIN SHORTER,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,,6.0,0.0,14.0,,,,,,,,,15.0,,220.3,206.0,251.0,11.1,13.0,237.0,0.0,,,0.0,219.5,204.0,247.0,16.1,13.0,246.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,15.0,0.0,,BUF,0.0,,,,,
JUSTIN TUCKER,0.0,10.0,10.0,11.0,1.0,0.0,0.6,0.6,0.6,0.1,,,9.4,,,,,,,0.0,0.0,,,,,,197.0,,,,,,,3.1,3.0,,K1,,0.0,0.0,,,160.0,11.0,,,,,,,0.0,0.0,29.0,K,1.5,1.0,1.0,0.7,1.0,4.0,,197.0,K1,,,,,,,,185.0,187.0,10.0,166.0,,,,,,189.0,,,,,,6.0,0.0,187.4,BAL,,11.0,166.0,52.0,51.0,
JUSTIN WATSON,,,,,,,,,,,,,3.9,,,,,,,0.0,0.0,,1.7,0.2,28.8,,378.0,0.0,0.0,0.0,,,3.3,,,,WR130,,0.0,40.0,,5.0,62.0,8.0,,,,,,,0.0,0.0,14.0,WR,123.5,83.0,129.0,14.4,10.0,160.0,5.6,386.0,WR130,89.0,127.6,106.0,130.0,12.7,10.0,165.0,366.0,337.9,14.0,286.0,,27.0,3.0,460.0,,363.0,0.0,0.0,0.0,,,6.0,13.0,333.1,KC,53.0,14.0,226.0,,,
JUSTYN ROSS,,,,,,,,,,,,,0.5,,,,,,,0.0,0.0,,0.6,0.0,5.3,,350.0,0.0,0.0,0.0,,,1.1,,,,WR154,,0.0,100.0,,7.0,5.3,8.0,,,,,,,0.0,0.0,14.0,WR,170.0,127.0,167.0,30.4,11.0,237.0,1.1,359.0,WR149,11.3,163.5,107.0,162.0,33.5,10.0,237.0,430.0,311.0,15.0,284.0,,6.0,0.0,53.0,,454.0,0.0,0.0,0.0,,,6.0,0.0,324.3,KC,11.0,15.0,285.0,,,
JUWAN JOHNSON,,,,,,,,,,,,,4.7,,,,,,,0.0,0.0,,2.8,0.3,28.3,,255.0,0.0,0.0,0.0,,,4.5,,,,TE19,,8.0,58.0,,1.0,60.8,13.0,,,,,,,0.0,0.0,5.0,TE,20.3,15.0,19.0,3.2,4.0,31.0,7.5,267.0,TE20,97.8,21.2,16.0,20.0,3.4,4.0,34.0,159.0,170.9,10.0,130.0,,37.0,4.0,368.0,,154.0,0.0,0.0,0.0,,,22.0,33.0,164.5,NO,59.0,10.0,111.0,,,
JUWANN WINFREE,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.3,,,,,,0.0,100.0,,0.0,0.0,22.0,,,,,,,,,26.0,,225.6,213.0,241.0,8.7,12.0,236.0,0.0,,,0.0,223.6,215.0,241.0,6.8,12.0,233.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,19.0,0.0,,IND,1.0,,,,,
KADARIUS TONEY,,,,,,,,,,,,,2.0,,,,,,,0.0,0.0,,2.1,0.1,13.0,,373.0,0.8,0.0,2.4,,,2.9,,,,WR104,,0.0,85.0,,7.0,26.0,8.0,,,,,,,0.0,0.0,14.0,WR,104.8,87.0,103.0,7.5,8.0,132.0,4.1,377.0,WR104,53.0,105.0,80.0,103.0,9.1,8.0,135.0,287.0,286.5,13.0,217.0,,27.0,1.0,169.0,,290.0,11.0,0.0,31.0,,,6.0,0.0,289.0,KC,38.0,13.0,242.0,,,
KAIMI FAIRBAIRN,0.0,10.0,10.0,2.0,5.0,0.0,0.8,0.8,0.2,0.4,,,9.5,,,,,,,0.0,0.0,,,,,,239.0,,,,,,,1.8,1.8,,K6,,0.0,0.0,,,114.0,1.0,,,,,,,0.0,0.0,1.0,K,6.3,3.0,6.0,2.9,2.0,13.0,,337.0,K7,,,,,,,,211.0,205.0,11.0,174.0,,,,,,212.0,,,,,,7.0,0.0,203.0,HOU,,11.0,175.0,22.0,21.0,
KALIF RAYMOND,,,,,,,,,,,,,3.7,,,,,,,0.0,0.0,,2.1,0.1,28.8,,375.0,0.4,0.0,4.4,,,2.6,,,,WR120,,0.0,69.0,,3.0,62.4,24.0,,,,,,,0.0,0.0,11.0,WR,113.5,76.0,125.0,18.5,10.0,146.0,5.7,403.0,WR120,97.4,112.5,76.0,121.0,18.1,9.0,144.0,341.0,301.2,14.0,203.0,,35.0,1.0,489.0,,343.0,7.0,0.0,75.0,,,30.0,13.0,301.2,DET,44.0,14.0,203.0,,,
KANSAS CITY CHIEFS,,,,,,,,,,,0.0,0.1,7.9,0.5,0.5,,,,,0.0,0.0,0.0,,,,0.0,219.0,,,,3.4,0.0,,,,,DST6,0.0,,,2.0,,134.0,20.0,9.0,8.0,,,,,0.0,0.0,12.0,DEF,7.2,3.0,7.0,2.1,2.0,12.0,,219.0,DST6,,,,,,,,181.0,183.4,10.0,160.0,0.0,,,,0.0,184.0,,,,57.0,0.0,20.0,,183.1,KC,,11.0,160.0,,,
KAREEM HUNT,,,,,,,,,,,,,6.9,,,,,,,0.0,0.0,,1.0,0.0,5.6,,328.0,9.0,0.6,27.4,,,1.4,,,,RB85,,0.0,36.0,,0.0,103.5,33.0,,,,,,,0.0,0.0,33.0,RB,80.0,66.0,87.0,8.1,8.0,96.0,7.9,395.0,RB91,118.5,85.9,71.0,91.0,9.5,8.0,108.0,308.0,299.1,13.0,259.0,,15.0,0.0,84.0,,296.0,135.0,9.0,411.0,,,33.0,50.0,280.1,FA,21.0,13.0,235.0,,,
KAVONTAE TURPIN,,,,,,,,,,,,,3.0,,,,,,,0.0,0.0,,0.8,0.2,7.9,,383.0,0.7,0.1,6.9,,,1.1,,,,WR142,,0.0,67.0,,4.0,47.7,1.0,,,,,,,0.0,0.0,2.0,WR,142.4,104.0,163.0,18.2,11.0,162.0,3.7,396.0,WR150,59.7,148.2,111.0,149.0,18.1,10.0,173.0,432.0,332.4,15.0,288.0,,12.0,3.0,127.0,,458.0,11.0,1.0,110.0,,,1.0,0.0,328.0,DAL,18.0,15.0,269.0,,,
KAYSHON BOUTTE,,,,,,,,,,,,,0.4,,,,,,,,,,0.4,0.0,3.8,,396.0,0.0,0.0,0.0,,,1.4,,,,WR169,,0.0,100.0,,0.0,1.9,25.0,,,,,,,,,31.0,WR,190.1,141.0,195.0,30.8,12.0,246.0,0.8,395.0,WR170,3.9,192.5,141.0,176.0,30.6,11.0,245.0,490.0,340.0,16.0,285.0,,2.0,0.0,19.0,,,0.0,0.0,0.0,,,9.0,0.0,342.5,NE,7.0,,289.0,,,
KEAONTAY INGRAM,,,,,,,,,,,,,1.4,,,,,,,0.0,0.0,,0.6,0.0,3.7,,393.0,5.0,0.0,10.6,,,0.6,,,,RB106,,0.0,86.0,,3.0,10.0,3.0,,,,,,,0.0,0.0,11.0,RB,103.8,90.0,104.0,8.3,10.0,124.0,2.0,392.0,RB102,14.0,103.2,81.0,102.0,9.9,9.0,129.0,361.0,338.9,14.0,290.0,,4.0,0.0,26.0,,370.0,35.0,0.0,74.0,,,6.0,0.0,340.4,KC,4.0,14.0,305.0,,,
KEATON MITCHELL,,,,,,,,,,,,,8.7,,,,,,,0.0,0.0,,1.3,0.0,13.3,,304.0,6.7,0.3,56.6,,,1.6,,,,RB58,,14.0,29.0,,2.0,60.9,20.0,,,,,,,0.0,0.0,25.0,RB,61.5,49.0,59.0,7.6,7.0,95.0,10.0,316.0,RB62,69.9,63.2,50.0,60.0,8.3,7.0,105.0,218.0,222.0,11.0,159.0,,9.0,0.0,93.0,,198.0,47.0,2.0,396.0,,,14.0,57.0,207.0,BAL,11.0,11.0,153.0,,,
KEELAN DOSS,,,,,,,,,,,,,0.7,,,,,,,,,,1.2,0.0,6.6,,,0.0,0.0,0.0,,,2.6,,,,,,0.0,100.0,,0.0,3.3,33.0,,,,,,,,,33.0,,211.0,199.0,255.0,12.0,13.0,223.0,1.9,,,9.3,213.0,210.0,260.0,3.0,13.0,216.0,,,,,,6.0,0.0,33.0,,,0.0,0.0,0.0,,,33.0,0.0,,FA,13.0,,,,,
KEENAN ALLEN,,,,,,,,,,,,,13.1,,,,,,,0.0,0.0,,8.3,0.5,95.6,,93.0,0.2,0.0,0.5,,,11.5,,,,WR34,,31.0,0.0,,2.0,170.9,9.0,,,,,,,0.0,0.0,27.0,WR,34.0,21.0,34.0,4.8,5.0,41.0,21.5,65.0,WR25,278.9,26.9,14.0,26.0,4.9,4.0,34.0,47.0,49.1,6.0,23.0,,108.0,7.0,1243.0,,72.0,2.0,0.0,6.0,,,2.0,38.0,72.2,CHI,150.0,7.0,35.0,,,
KEILAN ROBINSON,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,,392.0,0.0,0.0,0.0,,,0.0,,,,RB142,,0.0,0.0,,4.0,0.0,30.0,,,,,,,0.0,0.0,26.0,RB,117.0,108.0,124.0,7.3,10.0,129.0,0.0,388.0,RB134,0.0,114.6,101.0,125.0,8.8,10.0,128.0,482.0,376.4,16.0,357.0,,0.0,0.0,0.0,,485.0,0.0,0.0,0.0,,,27.0,0.0,385.2,JAC,0.0,16.0,380.0,,,
KEITH KIRKWOOD,,,,,,,,,,,,,0.7,,,,,,,,,,0.4,0.1,2.8,,,0.0,0.0,0.0,,,0.7,,,,,,0.0,92.0,,0.0,9.7,33.0,,,,,,,,,33.0,,200.8,188.0,201.0,8.0,12.0,209.0,1.1,,,14.7,199.6,190.0,216.0,8.4,12.0,211.0,,,,,,5.0,1.0,37.0,,,0.0,0.0,0.0,,,33.0,0.0,,FA,9.0,,,,,
KEITH SMITH,,,,,,,,,,,,,0.3,,,,,,,,,,0.2,0.0,2.5,,,0.0,0.0,0.0,,,0.2,,,,,,0.0,100.0,,0.0,3.3,33.0,,,,,,,,,33.0,,151.5,147.0,178.0,4.5,12.0,156.0,0.5,,,6.3,153.5,141.0,186.0,12.5,12.0,166.0,,,,,,3.0,0.0,33.0,,,0.0,0.0,0.0,,,33.0,0.0,,FA,3.0,,,,,
KENDALL MILTON,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,,393.0,0.0,0.0,0.0,,,0.0,,,,RB128,,0.0,0.0,,0.0,0.0,15.0,,,,,,,0.0,0.0,1.0,RB,118.0,106.0,127.0,10.9,10.0,142.0,0.0,417.0,RB133,0.0,122.5,113.0,128.0,7.9,10.0,135.0,478.0,352.0,16.0,294.0,,0.0,0.0,0.0,,443.0,0.0,0.0,0.0,,,28.0,0.0,369.9,PHI,0.0,15.0,330.0,,,
KENDRE MILLER,,,,,,,,,,,,,4.2,,,,,,,0.0,0.0,,1.3,0.0,14.6,,218.0,5.1,0.1,19.5,,,1.4,,,,RB45,,0.0,86.0,,2.0,33.3,27.0,,,,,,,0.0,0.0,31.0,RB,47.0,37.0,46.0,4.2,6.0,62.0,5.4,221.0,RB44,43.3,46.5,36.0,44.0,4.3,6.0,61.0,144.0,149.9,9.0,119.0,,10.0,0.0,117.0,,146.0,41.0,1.0,156.0,,,20.0,14.0,148.2,NO,11.0,9.0,119.0,,,
KENDRICK BOURNE,,,,,,,,,,,,,7.9,,,,,,,0.0,0.0,,4.6,0.5,50.8,,298.0,0.1,0.0,0.5,,,6.9,,,,WR86,,13.0,25.0,,2.0,63.0,25.0,,,,,,,0.0,0.0,31.0,WR,88.0,74.0,84.0,6.8,8.0,108.0,12.5,292.0,WR86,100.0,87.2,74.0,85.0,6.5,8.0,106.0,235.0,235.9,12.0,198.0,,37.0,4.0,406.0,,241.0,1.0,0.0,4.0,,,9.0,38.0,242.4,NE,55.0,12.0,200.0,,,
KENE NWANGWU,,,,,,,,,,,,,0.2,,,,,,,0.0,0.0,,0.0,0.0,0.0,,388.0,0.6,0.0,1.6,,,0.0,,,,RB127,,0.0,100.0,,3.0,1.3,26.0,,,,,,,0.0,0.0,30.0,RB,124.4,94.0,120.0,17.7,10.0,160.0,0.2,386.0,RB128,1.3,123.0,100.0,123.0,16.3,10.0,156.0,461.0,362.6,15.0,329.0,,0.0,0.0,0.0,,460.0,5.0,0.0,13.0,,,16.0,0.0,347.8,MIN,0.0,15.0,309.0,,,
KENNETH WALKER,,,,,,,,,,,,,11.4,,,,,,,0.0,0.0,,1.9,0.1,17.3,,66.0,14.6,0.5,60.3,,,2.5,,,,RB13,,14.0,14.0,,1.0,170.4,23.0,,,,,,,0.0,0.0,17.0,RB,13.8,9.0,13.0,2.6,3.0,20.0,13.3,71.0,RB17,199.4,16.8,12.0,17.0,2.0,4.0,22.0,55.0,56.3,6.0,42.0,,29.0,1.0,259.0,,40.0,219.0,8.0,905.0,,,25.0,57.0,43.7,SEA,37.0,5.0,21.0,,,
KENNY GAINWELL,,,,,,,,,,,,,4.2,,,,,,,0.0,0.0,,1.9,0.0,11.4,,287.0,5.3,0.1,22.8,,,2.3,,,,RB64,,0.0,60.0,,2.0,67.4,15.0,,,,,,,0.0,0.0,1.0,RB,64.1,54.0,62.0,4.6,7.0,80.0,6.1,291.0,RB61,97.4,61.1,50.0,59.0,5.4,7.0,80.0,209.0,214.4,11.0,156.0,,30.0,0.0,183.0,,216.0,84.0,2.0,364.0,,,28.0,7.0,223.2,PHI,37.0,11.0,167.0,,,
KENNY HILLIARD,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,,0.0,0.0,33.0,,,,,,,,,33.0,,157.0,147.0,179.0,11.3,12.0,176.0,0.0,,,0.0,166.0,158.0,184.0,9.4,12.0,182.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,33.0,0.0,,FA,0.0,,,,,
KENNY MCINTOSH,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,,386.0,0.0,0.0,0.0,,,0.0,,,,RB111,,0.0,0.0,,3.0,0.0,23.0,,,,,,,0.0,0.0,17.0,RB,111.5,89.0,112.0,14.4,10.0,146.0,0.0,392.0,RB112,0.0,110.3,82.0,110.0,17.6,10.0,149.0,395.0,336.5,15.0,292.0,,0.0,0.0,0.0,,401.0,0.0,0.0,0.0,,,25.0,0.0,355.5,SEA,0.0,15.0,306.0,,,
